Academic Software Licensing & Dist.,How to Purchase an Adobe Acrobat Pro License for a School of Medicine Computer,"Note: To purchase Adobe Acrobat Pro DC, you will need your account number (P-T-A-O), including ORG., and information about who approves on that account (name, email, phone number). Before you place your order, you must contact the financial manager for the PTAO and get their approval of your order. The charge will appear on the financial manager's IT Services statement.

Submit Order

Go to the Software Licensing web store.
In the top right, click Sign In.
If prompted, sign in with your SUNet ID and password.
From the navigation bar, click Adobe.
After clicking Adobe, you'll see two options beneath the navigation bar: ""Adobe Named User License"" and ""Adobe Shared Device License"". For a single user license, leave Adobe Named User License selected. ""Adobe Shared Device License"" is only for a Lab Manager to place an order and install for a lab.
Click Adobe Acrobat DC.
Click Add to Cart.
Click View Full Cart.
Choose whether the order is for yourself or someone else. Note: If you are purchasing for someone else, they need to have logged into the Software Licensing web store within the past year. If they have not, they must go to the Software Licensing web store and authenticate, then log out.
Click Check Out.
Enter the required user information and click Next.
Confirm the contact information is correct.
Enter the organization account information under ""Payment Method"". Note: The PTAO must be upper case. The billing address should be the department address.
Click Continue to proceed with the order.
Once you submit the order, and after the order is automatically approved, you or the person for whom the software has been purchased will receive an email (from ""Stanford University -- Software Licensing <noreply@e-academy.com"") with a link and instructions for downloading the software.

Note: If you make a mistake on the order, please contact Software Licensing at software@stanford.edu as soon as possible to cancel your order or transfer your order (if possible). Do not install the software.
FAQs



What is the Adobe ETLA license agreement and who are eligible?
Negotiated by University IT, the new Enterprise Term License Agreement (ETLA) provides the opportunity to purchase one-year subscription licenses for Adobe Creative Cloud and Acrobat Pro at significantly discounted costs. The new licenses are available to all university faculty, staff and students using the software for Stanford work.


If my current Adobe ID license is about to expire, when should I purchase the new license under the new ETLA agreement?
Adobe provides a 30-day grace period between your current license expiration and its cancellation. To continue service without interruption, you must purchase your new license under the ETLA agreement prior to end of the grace period.


Do dual boot systems, or systems with two operating systems, require two licenses?
Yes, systems with dual boot systems require two licenses.


How many active devices are allowed for a named user license?
Each license is allowed two active devices. However, an active device can be changed or deactivated to use another device.


If someone has a perpetual license and gets a new license under the university-wide agreement, what happens to the perpetual license?
A perpetual license is owned for life, provided they have a machine that will still run those older versions of the applications. The ETLA license will not overwrite an application installed with a perpetual license or require you delete it.


If I purchase Creative Cloud 2019 from the webstore, can I install a previous version?
Yes, you can install a previous version by following these instructions.



For all FAQs, visit Software Licensing's Adobe License Agreement FAQ."
Academic Software Licensing & Dist.,Acrobat Pro DC License Expired or 7-day Trial Error After Purchasing License From the Webstore,"If you receive a sign in error, license expiration and/or 7-day trial notice after purchasing Adobe Acrobat Pro DC from university webstore, follow the instructions below to resolve.

Sign out of the application as follows:
When presented with the following log in page, delete any pre-populated email address, and enter email address linked to the license and click Continue. 
Select Sign in with an Enterprise ID.IMPORTANT: Always select the Enterprise ID option when presented with the option to sign in with Adobe ID or Enterprise ID.
You will be routed through the Stanford authentication process into your Acrobat license."
Academic Software Licensing & Dist.,Matlab Single Machine License - Download and Activation Instructions,"After you have placed the Matlab license order in the webstore, please wait approximately 24 business hours to download and activate the software from the publisher site Mathworks.com.
1. If you already have a Mathworks account login and passcode at the publisher site, click the DOWNLOAD link to download your software.
2. If you don't have a Mathworks account, you need to create one in order to get access to download from Mathworks.com

Use your academic email address (SUNetID@stanford.edu)
For Profile, choose Academic use on a University owned computer (Do NOT USE “Student personal-owned machine”).

3. The Activation Key (or activation code) is a key that enables end users to associate with the license and activate software. The File Installation Key (or product code) is a key to use during the installation process if the computer is not connected to the Internet. If you need the license key (license.dat) for previous versions, please contact software@stanford.edu.
The activation key can be found by accessing your Order History through the Stanford Software Licensing Webstore and not the Mathworks site. Here is how you can find your activation key (activation code) and installation key (product code):

Login to the webstore <softwarelicensingstore.stanford.edu>.
On the top right-hand corner, click the username for a pull-down menu.
Pick Your Account/Orders.
Look for your Matlab order, click View Details and you will find the activation key.


The following links contain general guidelines for MATLAB installation and activation:

Install Products
Installation and Licensing

Reactivate A Previous Version
If you already have a previous version of MATLAB installed on your computer, please follow the instructions below to reactivate your software.
For Windows:

Each user needs to access the Activation Client from the Windows Start Menu (Start-Programs-MATLAB > R2010b (R2009b) > Activate MATLAB R2010b (R2009b). 
Click next to activate automatically using the Internet (recommended)

For Mac:

In the Applications folder, CTRL+Click the MATLAB.app (ex: MATLAB_R2010b.app) file and select Show Package Contents. In the contents folder, run the Activate application. 
Click next to activate automatically using the Internet (recommended).  

For Linux:

From a terminal, run the activate_matlab script located in MATLAB's bin folder: ex:/usr/local/matlab/bin/activate_matlab.  
Click next to activate automatically using the Internet (recommended).  

From here you will be asked to log into your MathWorks Account using the proper email address and password. An activation key is required to complete the process. You will then be able to run MATLAB after this. 
If you run into any issue, please contact the Installation and Licensing Team. Refer to our Matlab TAH license number 569029.
Email: support@mathworks.com
Phone: (508) 647-7000, option 4"
Academic Software Licensing & Dist.,JMP Pro Windows - Installation,"Once you have placed an order in the Stanford Software Licensing Webstore, you will get all download information and instructions in your webstore account. 
Download Instructions
1. Download the JMP Pro Software using SAS Download Manager.

Click Download to download ""SAS esdclient_xxxxx_xxx_xx_web_.exe"". 
Click Save File. Look for that file in the location where your download files should go to. 
Click Run to launch SAS Download Manager.

SAS Download Manager will create a SAS Software Depot.
2. At Order Information when prompted:

Enter Order number (9xxxxx). 
Enter SAS Installation Key (xxxx-xxxx-xxxx). 

If this is a new installation, get your order number and SAS installation key in your account (Under items, click on the offering, in RED text). If you upgrade to a new version, and have already installed SAS Download Manager, you must REPLACE the order number and SAS installation key which existed in these two boxes with a new one in your account at the webstore. If not, your software will not be installed correctly.

Here is how you can find your Order number and Installation Key.

Login to the webstore <softwarelicensingstore.stanford.edu>.
On the top right-hand corner, click the username for a pull-down menu.
Pick Your Account/Orders.
Look for your JMP order, click View Details and you will find the Order number and SAS installation key.

NOTE:  
If you have already SAS Download Manager from previous year and you want to install a new version, you must replace and must use an order number and SAS installation key from your account as mentioned above. Otherwise your SAS Download Manager will not be updated with a new information.
3. In the Specify Order Details screen, click Next.

4. In the Specify Order Options screen, choose Include complete order contents.
5. On the next screen – Specify SAS Software Depot Options, use this page to specify where you want your SAS Software Depot directory to be.
NOTE: 

If you have already SAS Software Depot from your last installation, you MUST rename you previous SAS Software Depot to a different name. OR, you will name this SAS Software Depot to be a different name from your previous one.  
If this is a new installation, you can leave your SAS Software Depot to name as a default.  

Do not add this download to your existing SAS software depot.  It will mess up your installation. 
6. Click Next. 
  
7. In this screen, if the SAS Software Depot directory does not EXIST (it should not exist if you follow the above steps), click Yes to create SAS Software Depot directory.
8. In the Final Review screen, you can print a copy for your confirmation and click Download. This will create SAS Software Depot folder in your machine.

9. The next screen will show Download in Progress.
10. When download is completed, click Next.
11. You will see a message that you have successfully added order XXXXX STANFORD UNIVERSITY to your SAS Software Depot folder and you should now install your software.
12. You will also see the location of your SAS Software Depot folder is created. Print and click Finish.
NOTE:  
Clicking Finish, it does not mean you have successfully installed JMP software yet.   
There is an addition step to install JMP Pro software and you should now install JMP Pro software on your machine.   
 
Launch JMP Pro Installation Program
1. Locate and click the SAS Software Depot folder you have just downloaded. 
2. Go to the location listed below and use the command appropriate to your operating system to find the installer.

C: or D: ...\temp or download\JMP\JMP_Pro\<Version Number>\Windows\JMP\setup.exe

In this example, it is in “D” directory and the SAS software Deport name is “SAS Software Depot JMP 12.2 win 64 bit”, click that.

3. Click JMP > JMP Pro > 12.2 >windows>setup.exe.



4. Setup.exe is an installer to install JMP Pro software.
 
NOTE:
Annual license installers contain the files needed to run in 32-bit mode and in 64-bit mode. 

On 32-bit PCs, the installer will only install 32-bit files. 
On 64-bit PCs, you will be prompted to install either 32-bit or 64-bit files.

For installation and deployment options, see the JMP Deployment Guide at http://www.jmp.com/administrator. 
 
Apply your SAS installation data file (SID file) to renew your JMP license 
If you have already JMP Pro installed and do not want to upgrade, you do not need to reinstall JMP Pro again. See instruction below.

Save your SAS installation data file (SID_ file) to location you can easily find, like your desktop. The same SID file will work for both 32-bit and 64-bit installations. 
Start your JMP Software. Double-click your desktop icon or use your Start menu.
Apply your SAS installation data file (SID file) to renew your JMP Software.

 
If your JMP license has past your expiration date, the first screen you see at JMP launch is a message that your JMP license is expired.

Click Open License. 
At the prompt, navigate to where you saved the SID file. 
Click Open. 
Enter an Administrator Name and Department if you desire. 
Click OK. 

 
If your JMP license has not expired, you must start the renewal process manually.

From the File menu, select New > Script to open a script window. 
Enter this line: renew license (); 
From the Edit menu, select Run Script. 
In the resulting Renew Your JMP License window, click Open License. 
At the prompt, navigate to where you saved the SID file. 
Click Open. 
Enter an Administrator Name and Department if you desire. 
Click OK.


Product Support
For technical support, please send email to JMP technical support at support@jmp.com.  
Provide the following information when submitting a help request.
 
Site Name: Stanford University - SFA T&R (2019-2020)
Operating System: JMP Pro for Windows
Tech Support Site: 70107064
Site Number: 593166"
Academic Software Licensing & Dist.,IBM SPSS Statistics for Windows - Installation Instructions,"In your email box, look for a message from Stanford University -- Software Licensing (noreply@kivuto.com) with a link to click directly to the ""Items"".  The item is the software you are licensed and renewed. 
Authorization Code
To find the Authorization Code, click on the link provided in the email. 
The link requires you to login, then click on your username in the upper-right corner for a pull-down menu, then click on Your Account/Orders.
The information you need is under ITEMS by the red print, especially the activation key.  
If you have difficulty to locate the email sent from Software Licensing above, you can retrieve your license information when you login to your Stanford Software Licensing Webstore account.
New Installation
For new installation, click Download.  It will start to download.  Please print and read the installation instruction.  If you already have SPSS installed on your machine, you do no need to reinstall SPSS. Follow the Renewal Instructions, also included in this document, to reactivate your license.  
Running Multiple Versions and Upgrading from a Previous Release
You do not need to uninstall an old version of IBM® SPSS® Statistics before installing the new version. Multiple versions can be installed and run on the same machine. However, do not install the new version in the same directory in which a previous version is installed.
Note for IBM SPSS Statistics Developer
If you are installing IBM® SPSS® Statistics Developer, you can run the product standalone. You can also install R Essentials and Python Essentials to develop with R and Python.
Installing from a Downloaded File:
Windows XP
Double-click the ﬁle that you downloaded and extract the ﬁles to some location on your computer.Using Windows Explorer, browse to the location where you extracted the ﬁles and double-click setup.exe. Follow the instructions that appear on the screen. See Notes for Installation for any special instructions.
Windows Vista or Windows 7
You must run the installer as administrator.Double-click the ﬁle that you downloaded and extract all the ﬁles to some location on your computer.Using Windows Explorer, browse to the location where you extracted the ﬁles.Right-click setup.exe and choose Run as Administrator.Follow the instructions that appear on the screen. See Notes for Installation for any special instructions.
Notes for Installation
License type: Be sure to select Site License.
Help language: IBM® SPSS® Statistics provides the ability to change the user interface language. If you want the help language to always match the user interface language, select the languages that you may use. Installing help for additional languages increases disk space requirements by 60-70 MB for each language. You can also install additional languages later by choosing to change the installation in the Windows Control Panel.
 
Using the License Authorization Wizard
If you are running Windows Vista, you may be prompted for administrator credentials. Without the correct credentials, you will not be able to run the License Authorization Wizard.If you don't launch the License Authorization Wizard during installation or cancel the License Authorization Wizard before obtaining a license, you can launch it by choosing License Authorization Wizard in the Windows Start menu program group for IBM® SPSS® Statistics.
On Windows Vista or 7, you must run as administrator. Right-click the License Authorization Wizard shortcut and choose “Run As Administrator”.
When prompted, choose License my product now.Enter authorization code(s). You should have received the authorization code(s) from your administrator.
The License Authorization Wizard sends your authorization code over the Internet to IBM Corp. and automatically retrieves your license.
If your computer is behind a proxy, click Configure proxy settings and enter the appropriate settings.If the authorization process fails, you will be prompted to send an e-mail message. Choose whether you want to send the e-mail message through your desktop e-mail program or through a Web-based e-mail application.
If you choose the desktop option, a new message with the appropriate information will be created automatically.If you choose the Web-based option, you must ﬁrst create a new message in your Web-based e-mail program. Then copy the message text from the License Authorization Wizard and paste it into your e-mail application.
Send the e-mail message and respond to the prompt in the License Authorization Wizard. The e-mail message will be processed almost instantaneously.You can click Enter License Code(s) to enter any license code(s) that you receive. If you already closed the License Authorization Wizard, restart it and select License my product now. On the Enter Codes panel, add the license code that you received and click Next to complete the process.
 
Renewal instructions to reactive SPSS license
For users who already have SPSS installed and do not want to upgrade, you can reactive your license by following the steps.
Go to the Start button on your desktop.Start All programs, SPSS.SPSS License Authorization Wizard.License now, click next.Enter the authorization code in the “enter code” field.Click next/finish.
 
SPSS Product Support 
Email to: IBM ClientCare
Link to: IBM SPSS Help & Support
Please provide IBM Customer Number (ICN) 8527565 and Site Number 3253659."
Academic Software Licensing & Dist.,SAS Installation Instructions - Windows License,"Once you have placed an order in the Stanford Software Licensing Webstore, you will get all download information and instructions in your webstore account.
Download Instructions
1. Download SAS Software (17GB) using SAS Download Manager. Make sure you have enough GB to install SAS.

Click Download to download ""SAS esdclient_xxxxx_xxx_xx_web_.exe"". 
Click Save File. Look for that file in the location where your download files should go to. 
Click Run to launch SAS Download Manager.

SAS Download Manager will create a SAS Software Depot.
2. At Order Information when prompted:

Enter Order number (9xxxxx). 
Enter SAS Installation Key (xxxx-xxxx-xxxx). 


Here is how you can find your Order number and Installation Key.

Login to the webstore <softwarelicensingstore.stanford.edu>.
On the top right-hand corner, click the username for a pull-down menu.
Pick Your Account/Orders.
Look for your SAS order (latest order is at the top), click View Details and you will find the Order number and SAS installation key in red text.

NOTE:  
If you have already SAS Download Manager from previous year and you want to install a new version, you must replace and must use an order number and SAS installation key from your account as mentioned above. Otherwise your SAS Download Manager will not be updated with a new information.
3. In the Specify Order Details screen, click Next.

4. In the Specify Order Options screen, choose Include complete order contents.5. On the next screen specify where you want your SAS Software Depot directory to be.
NOTE: 

If you have already SAS Software Depot from your last installation, you MUST rename you previous SAS Software Depot to a different name. OR, you will name this SAS Software Depot to be a different name from your previous one.
If the SAS Software Depot directory does not EXIST (it should not exist if you follow the above steps), click Yes to create SAS Software Depot directory.
If this is a new installation, you can leave your SAS Software Depot to name as a default.

Do not add this download to your existing SAS software depot. It will mess up your installation.
6. Click Next.
7. This will create SAS Software Depot folder in your machine. Click Download. 
8. The next screen will show the “Download in Progress”. When download is completed, click Next.

9. You will see a message that you have successfully added order XXXXX STANFORD UNIVERSITY to your SAS Software Depot folder and you should now install your software. You will also see the location of your SAS Software Depot folder is created. Print and click Finish.
NOTE:  
Clicking Finish, it does not mean you have successfully installed SAS software yet.
There is an addition step to install SAS software and you should now install SAS software on your machine.
Launch SAS Installation Program
1. Locate and click the SAS Software Depot folder (17GB) you have just downloaded on you machine.
2. Go to the location listed below and use the command appropriate to your operating system to find the installer. In this example, it is in “C” directory and the SAS software Deport name is “SAS Software Depot”, click that.
3. Click Setup.exe. This is an installer to install SAS Software.
Installation Instructions
The following steps show you how to install.
1. Select your preferred language and click OK.2. Select Install SAS software.
3. Specify the location where SAS software will be installed on your machine and click Next. Example path: C:\Program Files\SASHome4. Select Install SAS Foundation and Related Software and click Next.5. Select the Products you want to install, then click Next.6. Select the Products you want to install, then click Next.7. Select the Products you want to install, then click Next.
8. Select the Products you want to install, then click Next.
9. Select according to the version of Windows you have, then click Next.10. Click Select All to install all SAS Foundation Products, then Next.11. Do not modify the file path or filename. Leave as is and click Next.
12. Click Clear All, then Next.
13. Check the Configure as a Unicode server checkbox, then click Next.
14. Select SAS Enterprise Guide (64-bit), then click Next.
15. Click Next.
16. Click Next.
17. Review the software selected for deployment, then click Start when you are ready to install.
18. When the installation shows Completed successfully, click Next.19. Select the support option you want to use, then click Next.20. Print Additional Resources, if you prefer, then click Finish.
Product Support
SAS technical support email: support@sas.com. 
 
 
13"
Academic Software Licensing & Dist.,IBM SPSS Statistics License for Mac - Installation Instructions,"In your email box, look for a message from Stanford University -- Software Licensing (noreply@kivuto.com) with a link to click directly to the ""Items"".  The item is the software you are licensed and renewed. 
 
Authorization Code
To find the Authorization Code, click on the link provided in the email. 
It requires you to login, then click on your username in the upper-right corner for a pull-down menu, then click on Your Account/Orders.
Look for the SPSS order, click View Details to find the Authorization Code
If you have difficulty to locate the email sent from Software Licensing above, you can retrieve your license information when you login to your Stanford Software Licensing Webstore account.
New Installation
For new installation, click Download.  It will start to download.  Please print and read installation instruction.  If you have already SPSS installed on your machine, you do no need to reinstall SPSS. Follow the Renewal Instructions, also included in this document, to reactivate your license.  
Running Multiple Versions and Upgrading from a Previous Release
You do not need to uninstall an old version of IBM® SPSS® Statistics before installing the new version. Multiple versions can be installed and run on the same machine. However, do not install the new version in the same directory in which a previous version is installed.
Note for IBM SPSS Statistics Developer
If you are installing IBM® SPSS® Statistics Developer, you can run the product standalone. You can also install R Essentials and Python Essentials to develop with R and Python.Installing from a Downloaded File

Mount the installer disk image by double-clicking the ﬁle that you downloaded.
In the mounted disk image, double-click SPSS Statistics Installer, and then follow the instructions that appear on the screen. See Notes for Installation for any special instructions.

Installing from the DVD/CD

Insert the DVD/CD into your DVD/CD drive.
Browse to the DVD/CD drive.
Double-click SPSS Statistics Installer, and then follow the instructions that appear on the screen. See Notes for Installation for any special instructions.

Notes for installation
Installer language: The ﬁrst panel of the installer prompts for an installer language. By default, the language that matches your locale is selected. If you would like to display the installer in another language, select the language. Click OK when you are ready to proceed.
License type: Be sure to select Site License.
Help language: IBM® SPSS® Statistics provides the ability to change the user interface language. If you want the help language to always match the user interface language, select the languages that you may use. Installing help for additional languages increases disk space requirements by 60-70 MB for each language.
 
Using the License Authorization Wizard

If you don't launch the License Authorization Wizard during installation or cancel the License Authorization Wizard before obtaining a license, you can launch it by clicking the License Authorization Wizard icon in the IBM® SPSS® Statistics application folder.
When prompted, choose License my product now.
Enter authorization code(s). You should have received the authorization code(s) from your administrator.

The License Authorization Wizard sends your authorization code over the Internet to IBM Corp. and automatically retrieves your license.

If your computer is behind a proxy, click Configure proxy settings and enter the appropriate settings.
If the authorization process fails, you will be prompted to send an e-mail message. Choose whether you want to send the e-mail message through your desktop e-mail program or through a Web-based e-mail application.

If you choose the desktop option, a new message with the appropriate information will becreated automatically.
If you choose the Web-based option, you must ﬁrst create a new message in your Web-based e-mail program. Then copy the message text from the License Authorization Wizard and paste it into your e-mail application.


Send the e-mail message and respond to the prompt in the License Authorization Wizard. The e-mail message will be processed almost instantaneously.
You can click Enter License Code(s) to enter any license code(s) that you receive. If you already closed the License Authorization Wizard, restart it and select License my product now. On the Enter Codes panel, add the license code that you received and click Next to complete the process.

 
Renewal Instructions to reactivate SPSS license
For users who already have SPSS installed and don't want to upgrade, you can reactivate your SPSS license by running the License Authorization Wizard (LAW),
To Run the LAW in SPSS for Mac, complete the following steps: 

Start the Finder application. 
In the Finder menu, click Go > Applications. 
In the Applications list, locate the SPSS Inc folder Double Click it.
Double click SPSS License Authorization.

 
SPSS Product Support 
Email to: IBM ClientCare
Link to: IBM SPSS Help & Support
Please provide IBM Customer Number (ICN) 8527565 and Site Number 3253659."
Academic Software Licensing & Dist.,How to Install Adobe Creative Cloud,"After purchasing a license from the Software Licensing's web store, use the following options to install Adobe Creative Cloud.

Option 1: Install from Adobe Email
Option 2: Install from Licensing Webstore

OPTION 1: Install from Adobe Email

Click the Get Started button, included in the email confirmation you received from Adobe Creative Cloud <message@adobe.com>.
Select Sign in with an Enterprise ID.
Enter the Stanford email address used to purchase your license and leave the password field blank. Click Sign in with an Enterprise ID.
Select Enterprise ID. 
Follow Stanford’s authentication process.

Log in with your SUNet ID and Password.
Complete the Two-step authentication process.


Once you are logged in to your Creative Cloud Account, select the Find Apps icon and choose your apps to install.

 
OPTION 2: Install from Licensing Webstore

Following the completion of your order, click the Install when presented. The file will automatically begin downloading.Optionally, you can Install from Your Account/Orders in the upper right corner.
Once download is complete, open the executable file in the bottom left corner.
Let the program installer run.
After the Creative Cloud Desktop app installation is complete, you can choose apps to install."
Academic Software Licensing & Dist.,JMP Pro Mac - Installation Instructions,"Once you have placed an order in the Stanford Software Licensing Webstore, you will get all download information and instructions in your webstore account.
 
Download Instructions
You will download JMP Pro Software using SAS Download Manager.

Click Download to download ""SAS esdclient_xxxxx_xxx_xx_web_.exe"".
Click Save File. Look for that file in the location where your download files should go to.
Click Run to launch SAS Download Manager.

At Order Information when prompted,

Enter Order number (9xxxxx)
Enter SAS Installation Key (xxxx-xxxx-xxxx).

Here is how you can find your Order number and Installation Key.

Login to the webstore <softwarelicensingstore.stanford.edu>.
On the top right-hand corner, click the username for a pull-down menu.
Pick Your Account/Orders.
Look for your JMP order, click View Details and you will find the Order number and SAS installation key.

When download is completed, you will see a message that you have successfully added order XXXXX STANFORD UNIVERSITY to your SAS Software Depot. You should now install your software. 
 
 
Launch JMP Pro Installation Program 
Go to the location listed below and use the command appropriate to your operating system. The installer can be found in SAS Software Depot Location: 
/JMP/JMP_Pro/<Version Number>/Macintosh/JMP-XX.dmg 
Please note:
Annual license installers contain the files needed to run in 32-bit mode and in 64-bit mode.

On 32-bit PCs, the installer will only install 32-bit files.
On 64-bit PCs, you will be prompted to install either 32-bit or 64-bit files.

The installer will install a binary with both 32-bit and 64-bit executables.
For installation and deployment options, see JMP Deployment Guide
 
Apply your SAS installation data file (SID file) to renew your JMP license
If you have already JMP Pro installed, you do not need to reinstall JMP Pro again. See instruction below to renew you JMP Pro license.

Save your SAS installation data file (SID_ file) to location you can easily find like desktop. The same SID file will work for both 32-bit and 64-bit installations. 
Start your JMP Software. Double-click your desktop icon or use your Start menu.
Apply your SAS installation data file (SID file) to renew your JMP Software.

If your JMP license has past your expiration date, the first screen you see at JMP launch is a message that your JMP license is expired.

Click Open License.
At the prompt, navigate to where you saved the SID file.
Click Open.
Enter an Administrator Name and Department if you desire.
Click OK.

If your JMP license has not expired, you must start the renewal process manually.

From the File menu, select New > Script to open a script window. 
Enter this line: renew license (); 
From the Edit menu, select Run Script. 
In the resulting Renew Your JMP License window, click Open License. 
At the prompt, navigate to where you saved the SID file. 
Click Open.
Enter an Administrator Name and Department if you desire. 
Click OK.

 
Product Support
For technical support, please send email to JMP technical support at support@jmp.com. 
Provide the following information when submitting a help request.
 
Site Name: Stanford University - SFA T&R (2019-2020)
Operating System: JMP Pro for MAC
Tech Support Site: 70100724
Site Number: 585819"
Academic Software Licensing & Dist.,Mathematica Single Machine License for Institution -  Installation Instructions,"Once you have placed an order in the Software Licensing Webstore, you can request for an Activation Key at this WEB SITE.

Request for an Activation Key:It asks for email address and password.  Use your Stanford email, XXXXXXXXXX@stanford.edu. You can sign up for new account if you don’t have one, or select “Continue without signing in” to make your request.You will receive a message from Wolfram with an activation key for Mathematica and your request has been submitted to the site administrator (Software Licensing) to approve.   You also will be assigned a temporarily activation key which will allow you to use the product for 15 days if you want to use it now.   Or, you can wait to install Mathematica until your request is approved. If your request is approved, this activation key will automatically be extended till the end of Stanford University’s Mathematica license year. 

Download and Installation:You will receive a link to download Mathematica software from Wolfram User Portal.  Fill in required information to register your Mathematica license. Click on “Download”, Mathematica will start to download.  Once download is completed, follow Mathematica dialog boxes to install. 

Activation:Once the installation of Mathematica is completed, you will be presented with the Wolfram Product Activation dialog to activate you license.  You must activate the license to run Mathematica. Your activation key is in an email you received from Wolfram, do not delete it.   Online activation is the easiest and recommended way to activate Mathematica license. Your computer must be connected to the internet.  In the field provided, enter your activation key and select the ""Activate"" button. Mathematica will then automatically generate a Math ID and retrieve a password online through a web service. This process is fully automated and upon successful activation, Mathematica will launch.See more information on Activating Mathematica.

Reactive Mathematica:
If you have already Mathematica software installed on your machine, there is no need to reinstall Mathematica again. Follow steps below to manually re-activate and update the new password before the old one has expired. 

Start up Mathematica to locate the Mathpass file.
Open a New Notebook. 
Enter the following Command in a new Mathematica notebook - SystemOpen@StringDrop[$PasswordFile,-8]
Then Shift/Enter.
This will open a window that has a folder with ""Mathpass"" in it.  
Open up the Mathpass (choose program) in note pad to note your activation key.
Delete Mathpass.
Close and re-start Mathematica.
You will be prompted to enter an Activation Key. You can check the Activation Key by performing the following: Launch Mathematica >> click About Mathematica >> you will see the Activation Key there. Make a note of your Activation Key.
Enter the Activation Key. 
Click Activate. Mathematica will start up with a new expiration date. 
To check, launch Mathematica >> click About Mathematica >> System Information>>. In Mathematica System Information, look for License Expiration Date.  It should prompt to a new date and new license year.


Mathematica Product Support:Wolfram also has Mathematica Online Resource Guide for additional information."
